participant,filename,video_path,raw_gloss,gloss,source,split,class_idx
P33,3999339299961402-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3999339299961402-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P33,14138842202005564-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\14138842202005564-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P14,6121601122847908-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6121601122847908-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P51,555547955451769-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\555547955451769-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P14,8558978070691112-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8558978070691112-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P39,7927387280867586-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7927387280867586-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P26,5900884440220229-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5900884440220229-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P7,16103895705484472-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\16103895705484472-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P31,1839173856713754-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\1839173856713754-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P22,05164821265900987-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\05164821265900987-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P8,2823794466134719-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2823794466134719-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P21,3111036230854072-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3111036230854072-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P7,6629983741793564-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6629983741793564-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P27,5735407279516538-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5735407279516538-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P47,6796183695898725-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6796183695898725-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P18,6848310491992413-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6848310491992413-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P9,08664297662032872-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\08664297662032872-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P1,5670505226343947-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5670505226343947-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P47,6424296514507701-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6424296514507701-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P48,5134846119913041-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5134846119913041-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P39,37734582669706707-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\37734582669706707-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P33,6069653396405079-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6069653396405079-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P50,5977739254302323-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5977739254302323-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P26,43742087186225564-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\43742087186225564-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P31,7250326766842434-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7250326766842434-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P36,4233037127771424-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4233037127771424-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P16,11727314593409033-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11727314593409033-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P17,7130845415896367-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7130845415896367-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P42,022535861740826002-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\022535861740826002-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P18,7364352322727996-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7364352322727996-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P50,9718368524281575-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9718368524281575-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P6,456001307648092-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\456001307648092-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P46,5794276138624685-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5794276138624685-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P18,46905645039662613-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\46905645039662613-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P30,5825564977987459-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5825564977987459-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P9,6423293011197415-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6423293011197415-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P50,513711831113953-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\513711831113953-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P11,15836461688855152-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\15836461688855152-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P22,17436296648193728-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\17436296648193728-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P37,4933448980747015-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4933448980747015-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P23,767044946409029-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\767044946409029-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P50,1906802221218158-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\1906802221218158-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P39,8231574697862116-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8231574697862116-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P50,6240648643476008-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6240648643476008-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P48,31090954261767045-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\31090954261767045-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P35,36747179311870193-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\36747179311870193-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P14,3638671509555982-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3638671509555982-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P18,2701178897396648-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2701178897396648-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P39,5544043668323368-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5544043668323368-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P27,11614438356276957-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11614438356276957-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P11,5631089068281208-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5631089068281208-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P10,2000574574717664-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2000574574717664-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P16,9731526662220651-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9731526662220651-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P21,4579809123825602-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4579809123825602-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P27,608487698538861-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\608487698538861-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P22,5866221360534598-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5866221360534598-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P37,4457951014850543-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4457951014850543-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P31,7579357199412793-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7579357199412793-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P26,16709973685254575-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\16709973685254575-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P21,19847577468387123-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\19847577468387123-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P6,49434893813533987-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\49434893813533987-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P50,4982485088675823-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4982485088675823-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P8,7067918977431336-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7067918977431336-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P18,5229116638163329-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5229116638163329-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P49,5339362864225501-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5339362864225501-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P37,774634373475865-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\774634373475865-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P2,11637594283461516-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11637594283461516-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P35,3423946243327185-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3423946243327185-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P14,19791383366219817-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\19791383366219817-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P16,12494474432704172-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\12494474432704172-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P27,45192564030464166-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\45192564030464166-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P17,5671448660293297-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5671448660293297-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P37,45967934666904164-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\45967934666904164-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P42,6839450933707614-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6839450933707614-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P9,4239808132005889-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4239808132005889-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P18,7999343073805669-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7999343073805669-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P51,02641506227940682-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\02641506227940682-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P51,9097754759055321-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9097754759055321-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P35,6508516478167936-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6508516478167936-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P33,9212045952065007-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9212045952065007-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P35,33611687468094775-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\33611687468094775-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P5,039036840476642576-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\039036840476642576-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P17,6382906526942829-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6382906526942829-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P6,8991279455228227-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8991279455228227-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P47,6803284986047311-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6803284986047311-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P31,051382941716387576-KNIGHT 3.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\051382941716387576-KNIGHT 3.mp4,KNIGHT4,KNIGHT,asl_citizen,train,1160
P52,3762201145664992-seedKNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3762201145664992-seedKNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P11,3854277812795517-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3854277812795517-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P49,0035317883744327982-KNIGHT 5.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\0035317883744327982-KNIGHT 5.mp4,KNIGHT2,KNIGHT,asl_citizen,train,1160
P52,10407185919655237-seedKNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\10407185919655237-seedKNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P42,7283828205302891-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7283828205302891-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
P23,026385371205682073-KNIGHT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\026385371205682073-KNIGHT.mp4,KNIGHT1,KNIGHT,asl_citizen,train,1160
P22,06916321666218184-KNIGHT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\06916321666218184-KNIGHT 2.mp4,KNIGHT3,KNIGHT,asl_citizen,train,1160
